Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
562,A black pixelated fence with a person in red in the background.,"A man in a red and black jacket, blue jeans, and a black motorcycle helmet is seen standing on the side of the road near his motorcycle. The man is holding his riding gloves in his right hand just below the license plate on his bike. The man has the face plate of the helmet down obscuring his face. Across the road there is dry grass and bushes on an incline. The road is empty otherwise.",7.68688325476707e-234,0.17543859337642356,0.8473736047744751,0.05028735632183908
563,A yellow truck is parked in front of a building.,A train is traveling on the railway track that is up on a small hill. The train is dark gray and light gray colors with yellow on its front. The hill has dry yellow as well as green grass. Next to the hill is a fence with wooden posts and green plants are growing on that side of the fence. There are also some green trees. There are some white clouds in the sky.,2.664167045466854e-234,0.24561403219452138,0.8571815490722656,0.051775147928994084
564,A black background with many small white and gray squares scattered throughout.,"The surfer is wearing a blue and black wetsuit on a cloudy day.  His surfboard is baby blue and cutting through the wave.  The surfer is focused on riding the wave as the spray from the wave is hitting him.  The surfer is keeping his body bent and low to the surfboard to keep himself on the surfboard.  The spray from the wave is small, so the surfer is coming to the end of the wave.",5.619960642505782e-234,0.07843136895040385,0.8198660612106323,0.028735632183908046
565,A close up of a car engine.,A woman in a white hat with a light brown ribbon walks down a city sidewalk with her purse over her shoulder and carrying a large wooden basket.  There is a railing on the sidewalk and two bicycles are leaning against the railing.  There are a couple of signs and both signs are in the Asian language.  A statue of Colonel Sander from KY Fried Chicken stands in a glass showcase in front of one of the windows.,5.801325578420699e-236,0.10169491316288427,0.823682963848114,0.021156558533145277
566,A construction worker is standing in front of a yellow caution sign.,A picture of people having a bike race. There are orange cones on and around the street. There are tall buildings behind the bike race. There is a large green tree to the right of the bike race. There is a tall street light to the left of the bike race. There are white lines and words painted on the street. The two men at the lead of the bike race are wearing helmets.,7.895382718353508e-234,0.15686274149942336,0.8545043468475342,0.0368731563421829
567,A red fire truck is parked in a parking lot.,There's a truck and motioned down the street. The front of the truck is ready. This guy is blue with no clouds. The back and top of the truck is white. Their trees to the left side of the truck. The truck has big black wheels. The headlights on the truck on. There's a puff of black smoke behind the truck.,3.88588589924249e-157,0.08695651833648407,0.8479676842689514,0.03577817531305904
568,A man is riding a motorcycle on a street.,There are a bunch of motorcycles sitting in front of a store. There is a large white sign on the store front. There is a large red sign on the store front. The sky above the store is blue. The road in front of the store is gray and paved. There are yellow lines on the road in front of the store. There are people standing around the motorcycles.,1.8930677109070516e-234,0.15789473351800565,0.8629842400550842,0.05555555555555555
569,A close up of a person's face with a lot of small squares in the background.,"A young child is brushing his teeth.  He appears to be about three or four years old.  He looks Asian, with epicanthic folds in his eyes.  He has brown hair and light eyebrows. He is wearing a white t-shirt. The toothbrush is blue and gray.  The sink is white.  A mirror in the background reflects a bathtub or another sink.  Nobody else is visible.",2.953070207372537e-156,0.19354838360041626,0.8343713879585266,0.08987014358108107
570,A giraffe is standing in a zoo enclosure.,"A giraffe stands in an outdoor enclosure. The giraffe is standing in a side view, with its head turned toward the camera. There is a metal fence behind it, with wooden posts. There are tall palm trees with brown trunks, and green leaves and branches. It is a clear sunny day, and blue sky is visible in the background above a tan building. The giraffe is standing on beige dirt or sand and its hooves are dusty.",0.00010676713693187537,0.2222222200050391,0.8779776692390442,0.08166176599027629
571,A person in a red hat and white coat is skiing down a snowy slope.,A person is in fast motion skiing on the snow. The skis are multicolored. The trees in the background are a blur because the person is moving. The person is wearing a hat and gloves. The hat and gloves are both black. The trees in the background have snow on them. The person is wearing black pants. The hood on the person's jacket is bright red.,2.69360729661953e-156,0.37499999586805555,0.86930251121521,0.09588680086764377
572,A man is kayaking in the ocean.,There is a man surfing in the ocean. He is in the wave. He is on his stomach on his surfboard. He is holding on with his two hands. The wave is big. The surfboard is red. The man is soaking wet. The water is a greenish color. The man has short sleeves on. The Water behind the waves is calm. The man is wearing some sort of paddle on his feet.,5.855576027295841e-82,0.21739130176748583,0.8727200031280518,0.06509754028838
573,A car is parked on the side of the road.,The man is sitting on a pink bicycle with a basket on the front.  He is wearing an orange short sleeve t-shirt and blue jean shorts. He also is wearing a pair of thong shoes.  He is sitting on a bicycle on the beach near the blue water.  The sky is clear blue. There is a  boat in the water.  The man is near a white pick up truck that has a license plate on the back of it.  There is a board in sand near the water.,2.9672704429352775e-158,0.1403508745337027,0.8513450026512146,0.053165696868938746
574,A zebra is in the grass.,"In the image only the head, neck, and a partial hoof of a Zebra is visible. The Zebra is white and black, and is leaning down to eat from the grass. The Zebra is striped. The grass that the Zebra is eating from is green with various twigs and clumps of dirt scattered across it. The picture was taken while the sun was shining.",5.314864831766155e-159,0.127659572240833,0.8753657937049866,0.05154639175257732
575,A close up of a person's hand and arm. The hand is holding a small object. The arm is covered in small squares.,A woman is standing in the middle of a concrete path crouching and holding a tennis racket as she poses for the camera.  She has short blonde hair and is wearing a short-sleeved button-up light blue shirt and a dark blue denim skirt that falls to her knees.  She is wearing black thong sandals and has red painted toenails.  The path is long and winding as it stretches between two areas of dense green shrubbery lining each side.,6.086418382481965e-156,0.2077922043514927,0.832025945186615,0.07586206896551724
576,A close up of a colorful abstract painting.,"The image is of a man's forearm outstretched holding some fruit. The man has light skin and blond hairs on his forearm. He is holding out his left hand, he is holding a bushel of miniature bananas in the open palm of his left hand. They are lying across his fingers, there are seven small bananas. The man is standing on sand that has many shoe and paw prints in it.",2.4649814925751933e-158,0.07017543618344114,0.8328914046287537,0.0231839258114374
577,A blue and black image of a beach with a person in the distance.,Two people are standing on a beachy sand area flying a kite.  There is a woman and a man.  Both are wearing jeans.  The woman has a black long sleeved turtle neck on .  The man is also wearing a lightweight jacket.  In the distance are sandy hills with grass growing on top.  The sky is blue with white clouds in the distance.,1.1112464560909975e-79,0.2857142821492347,0.8586630821228027,0.1280550774526678
578,A black and white photo of a woman in a white dress.,"A woman is posing in a very weird position to take a photograph. She has on a hat that looks like it may be corduroy. She has her hands up, one is an all the way opened palm and the other has her two fingers in the middle pointed downward while the outside fingers are pointed up. She is looking directly at the camera.",9.039070851972465e-157,0.1724137902497028,0.8416278958320618,0.0510204081632653
579,A large outdoor market with many people walking around.,"A woman is standing on a train platform. She is wearing a scarf on her head, a coat, and a red skirt. She is holding on to a black suitcase. A lot of people are standing across from her on another train platform. They are standing near their luggage. A large building with windows is over a platform.",3.1286855053968897e-157,0.1739130403308129,0.8568024635314941,0.03766478342749529
580,A black and white zebra with squares of different sizes in the background.,"Two zebras with dark brown and white stripes are standing close to each other, and they are leaning their heads on each others backs. The horse on the right is taller than the one on the left, and he has a longer face as well. The one on the left appears more white, and brown, than black and white. There are mountains in the distance behind the dry grass , and the plains.",8.605440815724575e-157,0.12307691987692317,0.8545172810554504,0.07940764925373134
581,Black background with yellow and brown squares and rectangles.,Two black microwaves are sitting on a yellow counter top in a kitchen. A brown shelf is hanging above the microwaves. Objects are sitting on the shelves. A phone outlet is hanging from a white painted wall above the counter top. Two wooden chairs are sitting in front of the counter top. Part of a room can be seen in the background of the photo.,2.7475856126747694e-234,0.13043477973534975,0.8283776044845581,0.03367003367003367
582,Photograph of a cow standing in a field of grass.,Brown cows are lying on the green grass. Behind the meadow there is a small rocky mountain. Some parts of the mountain is covered with grass and shrubs. The cow on the front has two long horns and a long tail. On back a cow is stand facing to the right. On back the meadow is covered with dark green vegetation.,4.415218814602156e-157,0.17021276313263925,0.8655296564102173,0.05366726296958854
583,A man and woman are in a kitchen.,Three men and a woman are standing in a room of a home. They are holding white game controllers in their hands. A blue and brown futon is sitting in front of a window. A tall cabinet is leaning against a wall beside the window. A brown table is sitting near the cabinet with different items on it. A long picture frame can be seen hanging on a wall in the room.,3.4045887930696e-158,0.21818181569586778,0.8725962042808533,0.04573170731707317
584,A black and white photo of a sidewalk with a tree in the background.,The sky is mostly cloudy and overcast. There is a bench to the right of the walkway. The bench is made of wood. There is a red sculpture made of metal to the left of the bench. Some of the grass is cut short and some is not. There are trees behind the bench the trees directly behind the bench is a reddish wine color. The trees in the distance are tall and bushy.,8.74842989552449e-157,0.19607842757401003,0.8465703129768372,0.09283088235294118
585,A beach at night with the sun setting.,The image is of a seagull flying in the air in the direction of the west. The seagull in the air is white and its wings are spread open. There is another seagull on the ground. The ground is made of sand and the seagull is located near the shoreline of the water. There are waves in the water in front of the seagull on the ground. The clouds are gray and the sun is orange. The sun can be seen in the distance.,4.85383635050316e-159,0.08510638015391589,0.8317130208015442,0.01963350785340314
586,A blue and yellow image with a white background.,"The image is of a sign hanging on a black pole. The sign says ""Objazd"" in black lettering. To the left of the lettering is a solid black arrow which is pointing to the left. The sign's background is yellow. It has markings and scratches on it making it look worn. The sign is near the bottom of the picture. The pole does not have a top or bottom. In the background is blue sky with numerous clouds. The clouds are large and puffy. The picture was taken during the daytime since the clouds are out and the sky is blue.",5.717886013085243e-236,0.18181817946280993,0.8444969058036804,0.0326797385620915
587,A photo of the ocean with a blue and white mosaic overlay.,"There is a single person in black on the ocean as they para-ski on a mostly cloudy day. The sail in the air is yellow, with white, and black stripes on it, and is high in the air and far from the skier. Beyond the sand, and near the camera there is a swatch of area where there are small pebbles and small rocks on the sand. There is a red, white, and black kite on the beach on the damp sand near the rock covered ground. rocks.",1.2233052139475037e-157,0.16129031945889702,0.8456217050552368,0.043532338308457715
588,A close up of a dirt path with a person in the distance.,"Four elephants are seen in a muddy field on a sunny day. The Elephant nearest the elephant is small and his head, trunk, and front legs are wet. The taller elephants on the right are facing away from the camera, and are fully wet. The fourth elephant is far in the distance behind a wooden post fence. A person in a tan hat is standing near the two wet elephants.",9.794270873193697e-157,0.20689654844233057,0.8616572618484497,0.07458659980321834
589,A giraffe is standing in a grassy field.,There are two giraffes in the outside wooded area. One of the draft is sitting down. The other draft is standing with his face in the trees. The giraffe sitting down is looking to the right. The giraffe has two furry horns on its head. The top of the horns is a dark brown color. The giraffe is brown and tan. The giraffe's neck is very long. The giraffe ears are white. The eyes of the giraffe are very dark.,1.1966712901885067e-158,0.1851851826611797,0.8726836442947388,0.034340659340659344
590,A black and white photo of a car.,The picture was taken in black and white. There are planes parked on the grass. There's a big plane and a small plane parked next to each other. The big plane has two propellers under the weight. The windows are on the side of the plane. The windows are circle-shaped. The grass is high. Some of the grass is brown colored.,1.0231498953753543e-157,0.21739130147448016,0.8761537075042725,0.04488330341113105
591,A black background with many small squares of different colors and sizes.,A Caucasian couple are sitting in bed reading a book together. They are both under a yellow bed sheet.The man does not have a shirt on. He also has blue eyes and short brown hair. The woman looks older with reddish-brown hair. The bed frame is made of metal and is black and gold. Above the bed a brown curtain with a funky print hangs.,1.7673458782823626e-233,0.12903225494276802,0.8333936333656311,0.04187604690117254
592,A black and white mosaic of squares with a few red and green squares in the middle.,This photo takes place inside of a bathroom. A long green curtain hangs inside of a white tub. Part of a window can seen above the tub. A window sits over a white toilet. Two small shelves are on a corner wall near the window. A roll of tissue hanging on a tissue holder near the toilet. The floor is blue in color. A small trash can is on the floor near the toilet.,5.105129370390577e-233,0.2068965478894174,0.8332958817481995,0.051244509516837476
593,A black and white image with squares of different sizes and colors.,"In this black-and-white image, a man is holding a cell phone to his right ear and looking straight ahead. He has very short, dark hair and has an East Asian appearance. He is standing next to a motorcycle outside a building. He appears to be wearing a robe. The appearance of him is reminiscent of a Buddhist monk.",2.787390475743576e-233,0.07407407082990412,0.855463981628418,0.04681647940074907
594,A black and white photo of a building with a blue sky in the background.,"A man is riding a skateboard on a skateboard ramp. The ramp is covered in graffiti. Above the skateboard ramp, there is a metal chain link fence. The man is wearing a black shirt with green writing on it and black pants. He is wearing red and black checkered shoes. He is holding his arm out as he is doing the trick.",6.783731167183872e-233,0.21818181438677692,0.8458779454231262,0.06980802792321117
595,A winter scene with a skier on a snowy mountain.,"There is a large amount of snow on the ground. There are trunks that are partially covered with snow. There is a guy snowboarding through the trees. He is wearing a kaki colored puffy jumpsuit. The jumpsuit has a hat attached, but he is not wearing it. He is wearing a black cap with goggles. He is also wearing tan gloves on his hands. His snow board is bright orange and stands out on the white snow.",1.7834062842158103e-234,0.1016949126687734,0.8471569418907166,0.03556187766714082
596,A red motorcycle is parked in a forest.,"A train with red and white cars is coming around a curving bend of a train track. The tops of the train is silvery white, and four cars are in view. There is a silver door at the front end of the train, and it is juxtaposed by a black metal fence. People are standing alongside the fence, watching the train. Numerous green trees and a giant cherry blossom tree flank the train tracks. There is a long wooden posted fence with wiring, and a wooden track near the cherry blossom tree.",4.460527979526564e-236,0.1562499978125,0.8579874634742737,0.035885167464114825
597,A woman is sitting in front of a computer.,The man in the picture is wearing a tie. That is black with pictures on it. The picture is of Santa Claus and a snowman. But I also have snow drawing on it. The man is wearing a white button down shirt. He is also wearing a dark-colored blazer. The man has gray hair. The man is wearing silver glasses. The wall behind the man is a green color.,1.8930677109070516e-234,0.11764705591695508,0.8399738669395447,0.03968253968253969
598,A black and white photo of a building with a clock on it.,"The image is a large clock tower. It is made of stone, red bricks, and grey bricks. There are two clocks that are visible on the tower. The clocks are white and black. The time on clock reads, 1:27. Based off of what the clouds in the image look like, it appears to be an overcast day. The trees in the image are bare. There is a lookout area at the top of the tower. Below the tower is a newer red brick building.",6.627976790138934e-234,0.2461538431431953,0.8624711632728577,0.05201560468140442
599,A giraffe is standing in a grassy field.,"There are two giraffes standing together. They look to be lower than the foreground, so they are standing in some type of pit. The foreground is green and grassy with sticks scattered on it. The two giraffes are tall and have white ears. They also have brown and white bodies with patterns on them. Behind the two giraffes are tall, green-leafed trees.",9.02926613548503e-158,0.15094339366322537,0.8746695518493652,0.06572438162544168
600,A black and white photograph of a train track.,"This is a light colored bench on the shore. The bench has numerous slats in it.The bench is low to the ground and has rocks on it. There are also sticks and pieces of trash in the rocks. The rocks are light gray and brown in color. The bench is against a cement wall. In the background there is blue water, likely the ocean.",3.070479315164853e-234,0.12244897659308628,0.8404620289802551,0.03418803418803419
601,A close-up of a brown and white cat sitting on a bed.,"A woman and two children are standing in front of elephants. The woman is wearing a black coat. The children are wearing black and white coats and blue jeans. The woman is helping a little boy put food in an elephant's trunk. A blue bag is being held by the woman, as she helps the boy. The little girl is standing near them with her hand out.",7.039635457754067e-157,0.17857142541454082,0.8555432558059692,0.048780487804878044
602,A kitchen with a stove and a sink.,"In a small kitchen with white walls, sink, door, and appliances, a younger man with brown hair and dressed in a black t-shirt and sweatpants with a red, white and green design going up the side, is turning a nob on the old gas stove. There is a pot and a baking pan on the stove, and several dish rags are hanging from the door handle. A cluttered rack is above it, full of scissors and other kitchen items. Bottles of flavorings and sauces line the small kitchen window. A large wood cutting board is on the small cabinet next to the stove. More items, that appear to be kitchen related are shoved in between the stove and the cabinet.",1.0430184005145069e-160,0.14285714132936508,0.8604423403739929,0.044080132052821124
603,A black metal wall with squares of different sizes and colors.,"A train is on the tracks with gravel underneath on a gray, dark, stormy looking day. The train in the front has many cars on the back and they appear to be open on the top. In the distance there is another train. The first train looks like a commercial train, the other one looks like it is a passenger train. The sun is on the right side casting shadows to the left. There is a small town, or a large farm in the distance on the right.",1.2005467948376096e-234,0.09230768949585806,0.8332494497299194,0.018679950186799497
604,A black and white photo of a house with a lot of squares in it.,The room has a fireplace in it. There are two windows in this room. The sunlight is coming from one of the windows. There is a sheer shade over the window. There are two light fixtures on the walls. Both of the lights are on. There's a small rocking chair on a square rug on the floor. The rocking chair is made of wood. There's a footstool in front of the small rocking chair. There's a picture over a small table by the door on the wall.,5.04709746458084e-157,0.13793103100475634,0.8404180407524109,0.050125313283208024
605,A photo of a road with trees and houses in the background.,"A road runs through a wooded area.  The road has two lanes, each running in opposite directions, separated by a double yellow stripe.  A sign points the way to two separate routes coming up at an intersection.  A pole is over the sign.  It holds overhead wiring.A car is in the background, heading away from the sign.  A stop sign is in the distance in front of the car.  It is partly cloudy.",4.2697547383280204e-157,0.19047618739229027,0.8537847995758057,0.04484304932735426
606,A photo of a wooden floor with a pattern of squares.,A picture of odd wooden shapes on the ground. There is a large framed mirror behind the objects. The floor under the objects is made out of wood. There are brown nail marks in the wooden floor boards. The wall next to the mirror is white. The wall above the mirror is brown. The floor in the reflection is shiny.,8.380643112182993e-157,0.22222221902222228,0.881594717502594,0.06352087114337568
607,A jumbled collage of photos of people and buildings.,"A couple of women walk on a sidewalk. The women have a dark complexion. There is a cross walk signal to the left of the women. The sidewalk they are walking on is gray. There are green, leafy trees behind them. There is a tall building directly behind them. There is a fence around the building that is behind them.",4.7887916888466775e-234,0.09523809215419511,0.8411317467689514,0.0273224043715847
608,A collage of red and orange squares of varying sizes on a black background.,"A clear glass bowl is next the the computer keyboard. In the clear glass bowl is a variety of fresh nuts, dates, and a part of a peeled banana. Outside of the bowl next to it on the desk is a unpeeled small orange. The desk is painted red but the paint has started to chip. You can see part of the keyboard and part of the computer monitor.",3.0136577631514306e-233,0.2264150906372375,0.8374434113502502,0.05511811023622048
609,A car is parked on a street.,A boy is standing on a baseball field holding a bat in his hands. He is wearing a black helmet and a black and white uniform. A catcher is squatting behind the boy. He is wearing a black face mask and a brown baseball glove. The field is surrounded by a gray chain link fence. A silver vehicle is parked outside of the fence.,3.0301349386806894e-158,0.2127659549117248,0.8578426241874695,0.06380789022298455
610,A blue and white square pattern is on a black background.,A teddy bear sits on  a small table. The table is blue. The bear is wearing a hat. The bear is wearing overalls. The bear has a tag on its ear. The bear is wearing a tie. There is a bench sitting on the yard. There are trees behind the fence. There are people outside. The bear is inside a car. The bear is little.,4.8067103137312394e-157,0.22727272352272732,0.8212661147117615,0.03355704697986577
611,A woman is sitting on a chair in front of a table.,"A picture of a man touching a cake. The cake has white frosting on it. The cake also has heart decorations on it. The man touching the cake is wearing a shirt, tie and pants. There are metal bars obscuring the view of the cake. There is another man behind the man touching the cake. There are candles behind the cake.",1.1606396717173963e-156,0.23255813572742023,0.8643325567245483,0.053475935828877004
612,Woman sitting in car with long brown hair.,A woman is sitting in the drivers seat of a vehicle.  The woman has long red hair and is wearing dark sunglasses.  The woman is parked in front of a large camel.  The camel is standing still on top of some grass.  A person in the back seat is holding a camera in their hands filming the camel .  The hands have a watch on the wrist.  The windshield of the vehicle has two black windshield wipers on it.,1.0035568871735549e-158,0.15094339366322537,0.8622366786003113,0.027816411682892908
613,A black and white image with many small squares of different sizes.,Two giraffes behind a cage.  The giraffes heads are hanging over the cage.  The picture is in black and white.  The giraffes are standing next to each other.  The cage is made of iron and very tall.  The giraffes has spot over their body.  The giraffes heads are to the top of the ceiling.  The ceiling is made of concrete.,1.0607941571403719e-156,0.17391303962192828,0.8423521518707275,0.036231884057971016
614,A person wearing a red shirt is holding a cell phone.,A person holds on to a Nintendo Wii mote. The Wii mote is red.  The Wii mote is in the right hand. The bottom half of the Wii mote is white. The Wii mote is in the left hand. The person is sitting down. The person is wearing jeans. The person is wearing a blue shirt. The person is sitting near a wall. The two parts of the Wiimote are connected.,3.666404385654223e-157,0.3181818146694215,0.8623111844062805,0.07378335949764521
615,"A collage of squares in various shades of brown, orange, and yellow.","A healthy breakfast sits on a dark gray table under a bright light. There is an orange on the left upper side next to a cup of tea and an apple near that. Below the apple there are three old brown bananas. A knife sits in between the apple and tea. There is a bowl of fiber cereal on a plate, and a silver spoon on the plate.",1.3764103539643238e-233,0.14035087407817795,0.838523268699646,0.04006410256410257
616,A large black wall is made up of many small square images of people riding bikes.,"Four people roller blade down a street. Each person is wearing safety gear: helmet, knee pads and gloves.  Each person also holds two ski poles.  One man wears a red and white jacket.  Two of them wear black and one wears an open blue jacket.  A car and a white house are visible behind them.  A tree sits upon a landscaped median directly to their left.",5.984812833741946e-233,0.1176470553849482,0.8340932726860046,0.05737704918032787
617,A collection of small images of plants and trees is scattered across a black background.,"The photo was taken outside. There are two red train cars, a blue cargo car and a white cargo car on the train tracks. The train tracks are black in color. The train tracks are surrounded by a rocky ground. The rocks are gray. Surrounding the rocks are tall green bushes. The bushes are behind the train. In the front are green leaves with yellow and purple flowers.",3.558431852586094e-233,0.10909090529586792,0.8479816317558289,0.03189792663476874
618,A man playing tennis with a blue shirt on.,Two men play tennis on a grey court.  The court is surrounded by a grey netting.  One man has a blue tee shirt.  The other man has a grey tee shirt.  There are two benches in the area.  Both men are wearing shorts.  Both men are holding rackets.  Yellow tennis balls are in the air.  There is a green covered area near the fence.,1.606320698539901e-157,0.20833333028645837,0.8789159655570984,0.05128205128205128
619,A large tree with a large branch missing from the top of it.,Three elephants are on an enclosure. The enclosure are circled with grey wires and poles. The big elephnat has a long trunk and small ears. Two stones are in the enclosure the are covered with green powder. Behind the elephants there is a grey building with windows that have red frames and metal roof.,5.390199231283156e-233,0.07843136895040385,0.8445841670036316,0.0501002004008016
620,A night time cityscape with a few buildings lit up.,The sky is a golden yellow color. There is a bird flying in the sky high up. To the left there is a clock tower. The clock on the clock tower has a face that is gold colored. The hands on the clock are black. The water is reflecting the gold light coming from the sky. There are weeping willow trees next to the Clock Tower. The weeping willow trees are also next to the water. The water is calm.,1.110975416777944e-234,0.07692307381656818,0.8364488482475281,0.03424657534246575
621,A window with a pattern of squares in black and white.,A man sits down in a chair. The man is sitting in a room. There are many wires outside. There are many windows in the room. There are blinds on the windows. There are boats outside. There are many buildings outside. There are clouds in the sky. There is a tv in the room. The man's foot is in a chair. The buildings have many windows.,8.870907616446483e-234,0.1538461497961868,0.8229828476905823,0.03305785123966942
622,Randomly sized squares of a photo of a tree.,A bear sits on a tree. The bear is alone. the bear is black. The bear has a leg in the air. The tree has bark on it. The tree is brown. There are leaves on the tree. There are many branches on the tree. The bear is small. There is sunlight all over. The bear is laying down. There are many trees. The bear is in the woods. The trees are standing up.,4.920940875692472e-158,0.09999999711250009,0.8332858085632324,0.022222222222222223
623,A black wall with squares of light blue and white in the background.,The bus is making a right turn at the corner. There are stripes on the side of the bus. The bus is mostly white. The windows are black. There is a silver car by the bus. There is a pole above the bus. There is a traffic light on the pole. There is a colorful sign by the bus. There are many trees by the side of the road. There are many cars on the road. The sky is bright and blue.,6.721032607972521e-234,0.23999999615200004,0.845297634601593,0.03328894806924101
624,A car is parked on a street.,A red fire hydrant of the corner of a sidewalk.  A black car is riding along the road.  There is a white truck on the other side of the road.  White lines are painted in the road.  The hydrant has chain on each side.  The edge of the sidewalk is painted red.  There is a tree across the street covered in snow.  There is snow on top of the hill behind the trees.,7.044105479431638e-159,0.2553191464010865,0.8498017191886902,0.03765060240963855
625,Pizza with red and yellow squares scattered across the entire image.,"A small round pizza is on a wooden table.  The pizza has red onions, red sauce, and melted cheese on it.  The pizza also has black olives and spices.  A dark shadow is on the table beneath the pizza.  The background is blurry beyond the pizza.  The pizza also has a red pepperoni curled at the top near a lone slice of red onion.",1.0639732016681926e-233,0.12244897610995427,0.8278087973594666,0.03407155025553663
626,A large black wall with many small square images of nature on it.,This is an enclosure with giraffes. The giraffes are tall and have dark brown and patterned skin. The ground is beige with dirt. There is a grouping of tall trees in the background with brown and green leaves. There is also a zebra laying on the ground. It is black and white. There is a little circle of water for drinking.,3.3805598335977296e-233,0.15094339252403,0.8566814064979553,0.04448398576512455
627,A man is riding a bike on a sidewalk.,The boy is sitting on the bicycle. There is a dog fighting at the boys like. The dog is being playful with the boy the bike is silver and red. The dog is a light tan color. The boy is wearing a yellow black and white T-shirt. The boy is wearing blue jeans. There are trees and trees with flowers in the background. The trees directly behind the boy have red flowers.,1.4342630957421858e-234,0.17021276313263925,0.8562719821929932,0.0532724505327245
628,A close up of a clock tower with a blue sky in the background.,A small monument with a clock on both sides.  The clock is round and black and white.  The time is noon.  The monument is beige in color.  There is a oval door on the side of the monument.  There are two small windows with balconies on the building.  The sky is clear and blue.  There is a tree on the side of the monument on the right.,1.8982686291722853e-156,0.3265306083465223,0.8575626015663147,0.07293354943273907
629,A woman is sitting on a bed.,"A young man of normal weight, with short brown hair and a small goatee, stares at the camera. He has a slight grin on his face, and one eyebrow is upturned. He  is wearing an orange t-shirt and a very wrinkled orange, tan and black checked sleeveless vest, with a pale blue striped tie. Slightly out of focus in the background is another person in a white t-shirt, sitting on a metal chair, and bed with white and beige pillows on it.",1.2680200506800243e-82,0.17647058638840832,0.8595109581947327,0.03355704697986577
630,A group of people are standing in a field.,"Men, women and children are standing outside on a grassy field. They are flying kites. One kite is blue and red in color. Another kite is pink, green and yellow. A baby stroller is sitting on the grass beside two men. All of the people are dressed warmly. The sky is bright white above all of the people.",4.424629474132533e-157,0.29629629351851855,0.8718575835227966,0.10019420903954801
631,A colorful rainbow is in the middle of the image.,"This picture is taken outside on a sunny day. Three people are sitting on a grassy field. A man and woman are sitting beside each other. The woman is waving to a man that is standing on a field with a sail above his head. The sail is blue, yellow and white in color. A large body of blue water is in front of the people. Large buildings are seen in the background behind the water.",1.3570196426790224e-157,0.1724137904815696,0.8541334867477417,0.06143932116554593
632,"A black background with a large number of small squares in red, yellow, and white.","There is some food leftover that is sitting on a  plate. The plate is very small and white and looks almost like a Frisbee or short disk. There is a piece of red pepper on the plate, a small little grape, a celery stick, an orange, and I believe a cucumber. There looks like there was some sauce or something that spilled on the plate as well.",4.087392114023588e-233,0.16949152163171508,0.8396701812744141,0.040453074433656956
633,Giraffe in the middle of a group of animals.,The giraffes and zebras are in a place together. All the animals at casting Shadows on the ground. The giraffe's a way taller than the zebras. The zebras are all facing towards the right. The giraffe's closest to the camera facing left. The sky is mostly cloudy with some blue showing. The zebras are black and white. The giraffes are brown and cream colored.,3.070479315164853e-234,0.15999999731200001,0.8519442081451416,0.03418803418803419
634,A woman in a yellow jacket is walking down a snowy sidewalk.,Someone is balancing themselves on a round metal food with a snowboard. The person is wearing a yellow jacket. The person is also wearing a black hat. The snowboard is multicolored. The person is wearing black pants. The trees in the background have snow on them. There is a ski lift in the background. Some people are riding on the ski lift.,1.0202600764780298e-156,0.2173913007088847,0.8630706071853638,0.05263157894736842
635,"A collage of different images including a person, a tree, and a flower.","A boy is standing outside in the sunlight. He is holding an older, flip-style cell phone and is looking at the screen. The phone is grey in color. He is standing in the shade under a small tree to block the light from hitting the screen of the phone. The leaves of the tree are green with some brown spots on the leaves. The boy does not have a shirt on and has short brown hair.",1.1274754981230767e-233,0.1355932173053721,0.8429626822471619,0.03586800573888091
636,A close up of a yellow and green plant with white squares in the background.,A vase sits on top of a white surface. The vase is half filled up with a clear liquid. The vase has long green stems placed inside of the clear liquid. There are yellow flowers on top of the long green stems. The room the vase with flowers is in is white. There are red spots on the yellow flowers. The wall behind the flowers is white.,2.1755205404347953e-156,0.3673469345272803,0.8532641530036926,0.08090614886731391
637,A book page with a lot of white squares on it.,A book is open on a bed.  There are sheets on the bed with blue stripe.  It is a comforter and a pillow is under it.  The writing in the book is a black print font.  It is turned to chapter 6 on white pages.   A white wall is behind the bed.  The comforter is ruffled and messy.  Shadows are casted on the bed from the light.  Creases are visible in the comforter.,2.6715107687567478e-157,0.26415094010679957,0.8476155400276184,0.05239520958083831
638,A baseball player is standing on the field. He is wearing a white uniform with a red and blue stripe on the side. He is holding a baseball bat in his right hand. He is looking at the pitcher.,"The photo was taken at a baseball game. There are two players on the field. The field is green grass with brown dirt patches. The team players are wearing a black hat, white green and yellow jerseys saying SURF and white pants. Both players are wearing mitts. The player in the front is throwing the baseball. The baseball is in the air. It is a sunny day.",1.1785344471303945e-78,0.36619717832176163,0.8775003552436829,0.17912772585669784
639,A large piece of chain link fence is covered in small white squares.,A man stands in a snow covered field while holding a hose. There are two horses in front of the man with the hose. There is a fence in front of the man with the hose. The sky above the scene is gray and cloudy. There are large buckets near the horses. There is a forest off in the distance behind the horses. The hose is yellow.,2.450781154884918e-233,0.2857142818159101,0.8443025946617126,0.056818181818181816
