Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
443,A blue and red bicycle is sitting on the floor in front of a wall.,"The bike is leaning on the white wall. The body of the bike is blue with red and linings and white text. The bike is surrounded by shoes and slippers. The seat of the bike is black, and so are the handles and break. There are reflectors on the bike's spokes. The wheels of the bike is black. On the wall there is an umbrella with black handle.",1.924787188781863e-156,0.23076922666420124,0.8757961392402649,0.0931340697422569
444,A blue colander with bananas and peaches sits on a table. The bananas are yellow and the peaches are orange.,"The image is of a light blue strainer on a wooden table that is holding two bananas and three peaches. There is a white curtain to the right of the strainer and a yellow squared tiled wall directly behind the wooden table. The handle on the strainer is silver appearing chrome and there are holes in the shape of circles near the bottom of the strainer. The strainer is resting on a cylinder shaped bottom, allowing it to stand on the wooden table. There is one silver screw on to the left of the bananas and one silver screw directly in front of the silver handle on the strainer.",9.664769422011514e-157,0.31884057614786815,0.8749361634254456,0.06493506493506493
445,A cat and dog are sitting in front of a window. The cat is sitting on a rocking chair and the dog is lying on the floor. The window has a metal grate in front of it.,"A cat is sitting on a wooden stool near the window, its tail hanging down behind it. A dog is lying on the ground next to the cat, in front of the window. There are black bars on the window. Outside is bright, with green grass and trees visible. There are brown bamboo shades on the other half of the window.",0.1305202366902445,0.4776119357897082,0.9075034856796265,0.2518249905195298
446,Two people are playing frisbee in the snow.,There are two people in the photo. One person is wearing a red and black jacket. There is snow on the ground. The person wearing the red jacket is also wearing black gloves. She is throwing a white frisbee to a person wearing a black hoodie. The person in the black hoodie has his hands in his pockets. There is a small house in the background.,5.790722004553722e-158,0.18604650859924285,0.8694804310798645,0.08490217792543374
447,A large elephant walking through a sandy area. The elephant is gray and has a large trunk. There are trees and bushes in the background.,There is a large grey elephant standing in a field. There is dirt and grass in the field. There is a large log on the ground next to the elephant. There is a large tree in front of the elephant. There are tall trees behind the elephant. There is tall grass and weeds in front of the elephant. There are white clouds in the sky.,1.5206504115557954e-155,0.399999995128,0.8960120677947998,0.19195056352459017
448,Many people are gathered in a field to watch a large kite fly in the sky.,Many people are flying kites in a large open field. Huge billowy white clouds float above the kite flyers in a blue sky. Many of the kites are yellow and orange and have flags hanging from the strings. Beyond the dark green grass field is a city skyline. The sky line has many tall skyscrapers mostly all grey and white colors. There is also a large square like sculpture in front of all the kite flyers.,9.930183884332607e-80,0.2686567131120517,0.880344033241272,0.11267962806424343
449,A snowy mountain with a ski lift.,The sky is cloudy in the background of a snow speckled mountain top. There are snow dunes and there is a bright yellow sign on a metal pole stuck in one of the dunes. There are two people standing at the bottom of the snow dunes. There is also a ski lift in the background with a light blue sign in front.,3.8134548027088326e-158,0.17777777515061732,0.8718239665031433,0.06584070796460177
450,Two men in white ski suits are standing on a snowy mountain.,A Man is standing in ice and snow while holding skiis. The sun is shining behind the man. There is a red pole to the right in the picture and a man in front of the first man. The man is kneeling and crouching. They are both atop of a mountain. The mountain is covered in snow. The clothing they are wearing is white and grey.,1.7018671523809808e-233,0.19230768875739648,0.8753311038017273,0.057755775577557754
451,A crowded street with a bus in the middle.,"The crowd is covering the whole street. The crowds have colorful umbrellas. At the center of the crowd is a bus parked with a sign ""DANCE"" on it. There are white placards with number on them. The scene is taken at night. There are buildings surrounding the crowd. There are some people standing and watching from a building porch.",3.32938843523506e-157,0.15686274219146487,0.8833325505256653,0.05555555555555556
452,Three people are playing wii in a living room.,There are three woman in the living room of a home. In the living room there are hardwood floors. Two woman are standing up in front of the television. They have game controllers in their hands. They are playing a game together while the third woman sits down on the couch and watches them. They are all smiling and look like they are having a great time with one another.,8.720273459851716e-158,0.21052631313019393,0.8625161051750183,0.046948356807511735
453,A skier stands on a snowy slope looking down at the ski lift.,A person is standing on top of a hill. There is a lot of snow on the hill and on the trees in front of the person. There is a ski lift in the air next to the man. There are wires hanging from the ski lift. The person is wearing a red jacket and black ski pants. They are holding black ski poles and standing on top of black skis.,4.0773741370248934e-80,0.23999999615200004,0.8691917061805725,0.08159988496932516
454,A model train is on a curved track. There are other model trains and a small building on the track.,A model train car is driving around on model train car tracks. The plastic train car has a red roof with blue sides. The front has red and white stripes with two small windows. The black tracks curve around where two train cars in the center. One car is yellow and green and the other car is black. Off in the distance are four lit lights on a model pole.,2.8063911379207364e-79,0.3389830468945706,0.8823882937431335,0.12307692307692307
455,Two zebras in a pen.,There are two black and white striped zebras standing on the dirt ground. The zebra in the back has its head down. Both zebras are looking down. There are a few scattered rocks in the dirt. There are a lot of trees in the background behind the zebras. There appear to be tracks in the dirt that may have came from a vehicle.,1.4697049133985803e-236,0.1276595725667723,0.860470175743103,0.03496503496503496
456,A bus with the number 44 on the front.,This image is of a city bus. The front of the bus has a large windshield window. There is a marquee display above the window that reads 44 BEALINE. There is a blue and white license plate below the grill of the bus. The license plate reads CR-526-AX. Both front headlights are turned on. The driver is visible through the front windshield window. She has short hair and is wearing a black jacket. The passenger directly in front of her is a man that is wearing a black jacket with white sleeves and he has short hair. The door is open on the bus and there is an older man waiting on the bottom step to get on the bus. He is wearing a black jacket and jeans. He is also carrying a black and white Adidas messenger bag.,4.273014709212493e-161,0.15584415398212179,0.8439792394638062,0.04222470238095238
457,A green clock with a white face is attached to the side of a building.,There is a large blue clock on the side of a building. The clock has black handles. The numbers on the clock are black. The background of the clock is white. The building the clock is attached to is very tall. The building the clock is attached to has many windows. There is a tall black metal pole near the clock.,0.016204585436121122,0.47619047174603185,0.893535315990448,0.12176894672059084
458,A zebra stands in a zoo enclosure.,A zebra stands next to a narrow tree. The tree has some wire around it. The shadow of the zebra is on the ground. There is another zebra next to the wall. There is a fence in a background. There are some rocks on the ground. There is a black stripe on the zebras back. The zebra is looking off to the side. There are shadows on the ground.,8.988678157383425e-82,0.23255813680908602,0.8679789304733276,0.03980891719745223
459,A fisheye lens shot shows a bus with people standing and sitting.,The people are standing up on the bus. Some of the seats are occupied on the bus. There's a boy on the front of the bus and a yellow shirt sitting down. There's a woman in a green shirt looking out of the window on the bus. There's a man taking a picture of the top of the bus. The camera he is holding is black. He is wearing a watch on his right wrist.,7.680853525138838e-234,0.22222221876543213,0.8540231585502625,0.05094614264919942
460,A person snowboarding down a steep slope.,There is a person snow boarding down a hill. There are tracks in the snow all around the snowboarder. There is a large rock in the snow next to them. There is a green pine tree in front of the snowboarder. The snowboarder is wearing blue ski pants and a blue and yellow jacket. They have a yellow snowboard on their feet.,2.9841896542630008e-158,0.13043478002835543,0.8794428110122681,0.04424778761061947
461,A man and woman are feeding a giraffe. The giraffe is sticking its head through a fence. The man is holding the giraffe's nose. The woman is watching. There are other people in the background.,"People surrounding a adult giraffe that is contained behind a fence.  A gentleman with dark hair and eyeglasses is stroking the cheek of the giraffe.  On the opposite side of him, a woman with dark hair and sunglasses is holding out her hand to feed the giraffe.  Behind that lady, is a man in a short sleeved black shirt with a video camera recording the giraffe.",2.4912203514599236e-155,0.31884057508926705,0.880547821521759,0.19766059204561875
462,A cat is sitting on a sink in a bathroom.,There is a white sink hanging from the wall. There is a mirror hanging above the sink. There is a black and white cat sitting on the edge of the sink. There is a red and white toilet next to the sink. There is a roll of toilet paper hanging from a roll next to the sink. There is a red bottle on the back of the toilet.,2.384943545986927e-157,0.34285713903673476,0.8682113289833069,0.06430868167202572
463,A black Ford pickup truck with a camper on the back.,This photo is taken outside on a cloudy day. Part of a blue sky can be seen in between the white clouds. An old dark truck is sitting parked in a parking lot. The truck has a trailer attached to the top of it. Part of a white building can be seen behind the truck. Another old car can be seen parked in the parking lot. Green trees can be seen in front of a mountain in the background.,2.9237862920164654e-234,0.10714285398596948,0.8612891435623169,0.04155124653739612
464,Clock on a building with a blue face and gold hands.,A clock is attached to the stone exterior of a building.  The clock has diamond shaped metal objects as numbers and silver metal hands.  The clock has a black face with gold borders.  A square shaped border is bordering the gold border of the clock.  The square shaped border has red and green stripes on it.  The stone portion of the building has a ridged design on it.  The sky is stark white.,6.178444564382176e-234,0.27450980076893505,0.8619286417961121,0.07485029940119761
465,"A pizza cut into 8 slices on a white plate. The pizza has spinach, red onions, olives, and cheese.",There is a white plate sitting on a table. There is food on top of the table. There are small pizza slices sitting on top of the plate. There are black olives slices on top of the pizza. The crust of the pizza is dark brown. There is cheese and lettuce on top of the pizza. There are sliced up onions on the top of the pizza.,6.321812681329808e-156,0.3043478213232515,0.8854993581771851,0.08842443729903536
466,Large piles of oranges and apples sit in wooden crates at a market.,"A supermarket produce stand.  Closest to the camera is a bin of ripe oranges.  Most of the oranges have an oval, dark sticker on them.  Next to the apples are red apples with a tint of green.  The apples seem to take up two bins, then past the second bin of apples is another bin of oranges.  The setting of the store is dark and lights can be seen glowing to the left of the produce stand.",1.043998428384826e-233,0.16393442287557117,0.8532462120056152,0.03541076487252124
467,A man and a woman are posing for a picture. The man is wearing a tuxedo and the woman is wearing a black dress. The man has a smile on his face and the woman is smiling.,"A couple is posing at a formal black tie event. They are both enjoying themselves and smiling. The man is wearing a black tuxedo with a bow tie. He has short combed back brown hair and is wearing square black frame eyeglasses. The woman has on a black silk top with silver and crystal embellishments, she is also wearing a necklace and earrings that are also silver. Her hair is chin length and brown, she is wearing minimal make-up. The wall in the background is painted tan and has a framed painting hung on it.",0.04154439167632712,0.3373493936942953,0.8782930970191956,0.18254781105636445
468,A baseball player stands on the field with a player from the opposing team in the background.,"There are two grown men standing in the dirt on a baseball field.  Its a clear day.  There are a few trees in the back ground on the other side of the fence.  The fence is decorated with billboards and have a tall yellow pole standing next to it.  The grass is cut short and is very green.  The men are both wearing uniforms, cleats and a baseball cap.",3.44849662607217e-156,0.19672130793872616,0.8498809933662415,0.07836990595611286
469,A tennis player is holding his head down and looks tired.,"A male tennis player is wiping his forehead with his wrist. He seems tired and is holding onto his tennis racket loosely. His shirt is blue and yellow, his hair short and brown. He has a white bracelet on. Near him are white and green advertisement banners that line a wall of a tennis court. Behind the banners are two fully visible red seats made of metal and cloth. Behind those are a white wall and behind the white wall are the basic seats of a sports stadium. Next to the seats is a long hallway leading down from the sports arena.",1.230779672353219e-81,0.21333333083022224,0.8767641186714172,0.06840688912809473
470,Three sheep are standing in a field.,A group of sheep are standing outside. Two faces are showing. The upper part of the face is black and the mouth and snout is white. The horns are gray and curled towards the face. The wool is very thick and white. All the sheep are standing on hay that seems to be in damp dirt. Behind the sheep is very short green and yellowish grass. In the background are dark figures of trees and buildings.,2.825862529129231e-82,0.14285714066964286,0.8606765270233154,0.0361794500723589
471,A man is sitting at a table with a pizza on it. He is holding a glass of water and a shaker of salt. He is sprinkling salt on the pizza.,"A man is sitting in a restaurant with others while eating pizza. The walls are painted a bright shade of green and a blue picture hangs behind the man. The man is in his late 40's or early 50's. He has silver hair with black eyebrows. He is wearing a short sleeved button up plaid shirt in white, blue and black plaid. On the table in front of him there is a pizza with one slice missing, on the pizza there is prosciutto and basil. An empty glass with a slice of lemon on its edge also sits on the table.",0.015534141295120369,0.30232557770416446,0.8666375279426575,0.1376141254072316
472,A red fire truck is parked on the street in front of a building.,"A large red truck is parked in the middle of the road. The truck appears to be a fire truck, and has a blue light on the top. There is a large brown and yellow brick building on the other side of the road. On the near side, there is a small fence, and small plants growing out of the dirt. Past this, there is a concrete wall and a concrete surface covering the ground.",5.487421677822094e-80,0.2903225771488034,0.8951320648193359,0.07982583454281567
473,The sky is orange and blue. The sun is setting. There are cars on the street.,A sunset is shown in the background. There are a bunch of cars heading towards the direction of the camera but they are at a traffic light because it is red. There is one car going through the light. It's starting to get dark outside and the streetlights are getting ready to come on. The sky looks beautiful.,5.654764417661286e-156,0.30508474214306236,0.8916317820549011,0.09293680297397769
474,A couple is riding their bicycles down a street with a 20 zone sign on the right.,There are people walking down a road while holding their bikes.  There are cars parked along the left side of the road.  The trash bins are on the sidewalk on the right side of road.  A blue and green bin is visible.  There is a 20 mph sign on the sidewalk.  A red light is on the traffic signals.   Green trees surround the road.  There is a house peeking out from behind the trees on the left side.,1.062515506459634e-79,0.2903225768158169,0.8716649413108826,0.0883866481223922
475,Two sheep are standing on grass.,Two sheep are in a green field.  One of the sheep is standing up and looking to the left.  The other sheep is sitting down in the grass and is also looking to the left.  The field is covered in grass with some brown leaves on it.  Behind the sitting sheep is a metal manhole with a paved cement border.  Both sheep have tan fur and white faces.,2.134671982418186e-82,0.24999999781250004,0.8671574592590332,0.04045307443365696
476,Two giraffes are standing in a grassy area. The giraffe on the left is taller than the one on the right. The taller giraffe has its head around the neck of the smaller one.,Two giraffes are bending their necks to look at something in the bright green grass below. One giraffe is standing behind the other giraffe. Each has large brown spots and black hairy tails. Around them they are in a forest filled with large and small trees. The bottoms of the giraffes are off white colored.,1.3087500051127468e-78,0.3380281644514977,0.889930784702301,0.25192570521917174
477,A green train with the number 60009 on the front.,The image is a black train with smoke coming out of the smoke spout at the top of the front of the train. There is a blue sign on the front of the train and a black number sign below the blue sign with the numbers 60009 on it. The conductor can be seen on the left side window of the train. He is wearing a blue shirt and there are two more train cars behind where he is located. The train car behind the conductor is green and the last visible car is maroon in color. The train is on the tracks and the gravel on the tracks is light brown. There are trees on the right side of the train and atop a grassy hill.,9.553305029721393e-160,0.1714285691877551,0.8728161454200745,0.03902862098872507
478,A street sign for E. Main St. is in the foreground.,"The image is of a telephone poll between two streets. The pole has a green and sign on it with white lettering that says ""E Main st 1700"" There is also a no parking sign attached to the pole. There are vertically striped awnings on both sides of the street. One awning covers produce stands, on the opposite side the awning is attached to a multilevel brick building. Behind the produce stand is a brown multilevel building with a brown stone facade and red roof tiles. The road is paved with cobblestones. There are several vehicles parked on the street.",4.3334917922795204e-235,0.13333333083022222,0.8495398163795471,0.027442371020856206
479,People on a dock with umbrellas.,There are people sunbathing outside on the pier. Some of the people have umbrellas over their chairs. Some people are in the Water swimming with their pets. There are a lot of people on the pier enjoying the Sun. It is a hot sunny day out. There is a flag on a flagpole on the pier to the right. The pier to the left has more people on it.,2.309830734342843e-159,0.17777777546666668,0.8753946423530579,0.05933014354066986
480,"Bathroom with a toilet, sink, bathtub, and blue rug.",The small bathroom has an angled ceiling. There is a window in the angled ceiling. There is light coming into the room. There is a white sink below the window. The sink is round. The is a toilet next to the sink. There is a tub next to the toilet. There are some glass panels on the wall above the tub. There is a white shower curtain. There is a blue carpet on the groun. There are bottles on the corner of the tub.,3.0066613342542858e-235,0.0816326500624741,0.8643739223480225,0.0196078431372549
481,Orange cat looking into black bag with green light coming out of it.,A black and brown bag is sitting on top of some carpet. The carpet is brown and there is a brown wall next to it. There is a cat inside of the bag looking out the top of the bag. There is an orange cat sitting in front of the bag looking down into the bag. The cat inside of the bag has its eye looking out of the bag.,8.850122784915128e-157,0.3404255279130829,0.8647289276123047,0.09081658122611985
482,Man surfing on a surfboard on a wave.,A male is surfing in the blue ocean.  There is a wave behind him with white foam surfacing on the water.  The male surfer is laying on the surfboard in preparation to ride a big wave.  He is wearing a black wet suit that covers his entire body.  The surfer has dark brown hair and the board is red.,3.001808718778077e-234,0.199999997888,0.8629229664802551,0.06493506493506493
483,A blue plate with a smiley face made of oranges and a banana.,A smile is represented on a blue plate utilizing food.  Two eyes are displayed using oranges.  A chili pepper represents a nose and a banana represents a smile.  The circular blue dish is sitting on top of a wooden plank table.  There is a light casted on the left of the plate.  The blue ceramic plate has swirls of white around it.,1.8835057524998682e-156,0.2962962928395062,0.8774442076683044,0.06129597197898424
484,A tin can filled with pink and white flowers sits on a desk next to a phone and a calculator.,"A lone soda can sits on a desk. Inside the grey and silver can with tiny writing are small bright red and pink flowers. The can is being used as a vase. Behind the can is a blue white and yellow calculator, a pink notepad and a black plastic corded phone. The point of a white elbow can be seen. The desk is very large.",3.5373305909618323e-79,0.3548387056971904,0.8981547355651855,0.13876707707876537
485,A BAJA AIR LONDON airplane is parked on the tarmac at an airport. The airplane is white with red and blue stripes and has the words BAJA AIR LONDON on the side.,The plane is parked on the runway. The tail of the plane has a circle on it. The top of the plane is white. Underneath the plane is a grey color. The sun is shining outside. There are other planes parked out. All the planes are getting ready from passengers and for take off. There are baggage carts around the bottom of the Planes.,0.03440200627943783,0.2539682493323256,0.8676157593727112,0.09868421052631579
486,"Bedroom with window, nightstand, dresser and cat.","A small bedroom is in view. The ceiling is high and angled into three white sections. The window is covered with a white set of curtains covered in little yellow flowers. The walls of the bedroom are painted yellow. There is a lamp and a black alarm clock on the bedside table beside a photo in a frame. The bedframe is brown wood, and the covers are white and yellow. There is a striped pillow on the bed, and a small picture above the headboard. There is a large dresser of brown wood to the right, with multiple small ceramic decorative objects adorning the surface. There is another small framed picture on the wall above the dresser.",2.2074280377907758e-238,0.08450704047609604,0.8392291069030762,0.01886792452830189
487,A black and white photograph of a line of elephants with a man standing in front of them.,"This is a black and white photo of elephants standing in a row. There are ten elephants shown in the picture. There are men standing in front of the elephants. The men are wearing denim, hoodies, and hats on their heads. They are holding hoses and they are spraying the elephants down. There are people in the background behind the elephants, too.",0.01977308334631764,0.29629629228395066,0.9053796529769897,0.1480516975308642
488,Two boys are standing on beach with ball in front of them. One boy has his arm around the other boy.,"Two shoe less young boys are standing on a sandy beach. One of them are wearing turquoise shorts and the other is wearing black shorts. They both have short dark hair. The boy wearing the turquoise shorts is resting his foot on a dirty, white soccer ball while resting his arm on the shoulder of the boy wearing the black shorts. A shadow of the ball is shown in the sand, a small wave is rushing up the shore and there is a small, white boat traveling in water just behind the two young boys.",0.005210052845165976,0.4102564064431296,0.8856201171875,0.0958379927313391
489,Two trains are in a museum.,Two vintage trains cars are on display behind ropes.  The train cars have information signs on poles in front of them.  The car on the left is red and has DD1631 on the front.  The right car has a back door and blue chairs can be seen inside on it.  There are lights on inside left car.  The trains are indoors and there is a low ceiling above it.,2.6244744136222527e-159,0.19607842929642447,0.8597654104232788,0.05933014354066986
490,A woman in a wedding dress and veil is holding a knife and pointing at a cake.,A bride is wearing her white gown and veil while holding a knife in her hand.  She has red hair and a bruise under her right eye.  A wedding cake is on a table  with white frosting and clusters of dark fruit o top.  The scene takes place outdoors at night. Several cars are either parked or driving down the street.,2.869993497325713e-79,0.2727272693847567,0.8877806067466736,0.12367491166077738
491,"A green scissor is on the left of the image. There are two pieces of wheat weaving on the table. One is a long piece and the other is a small piece. There is a sign that says ""Wheat Weaving"" on the table. There is another sign that says ""Please Do Not Touch!""","A white topped surface is topped with several dozen long sheaves of wheat in the upper left hand corner of the image. In front of the wheat stands a small sign that says, ""Please Do Not Touch""  A larger sign in front of the wheat says ""Wheat Weaving."" Next to this sign is a spool of silver thread. In front of the spool of thread lies a pair of green handled scissors. Next to the scissors and in the foreground lie a couple of woven articles which look to be the same size as a bracelet. The wheat has been already fully woven in these.",1.1204207627700399e-78,0.34343433898989906,0.8875041604042053,0.17840124693832107
492,A black bear is sitting on the ground in a forest.,"A large black bear is sitting on the side of the road. The bear is sitting on its bottom, with its front paws in front of it. The area where the bear is sitting is full of rocks and dirt, with some green grass and weeds. The roadway in front of the bear is graveled. There are trees surrounding both sides of the road.",0.0040097679249792035,0.3333333298003473,0.8944481015205383,0.09063564735945487
493,A young woman in a red dress is skateboarding in a skate park.,"A woman is skating around a concrete skate park. It looks like an old swimming pool and her shadow is cast below her by the sun. Both of her feet are on the black skateboard. She is wearing a sleeveless short red dress and black sneakers. Her arms and legs are bare, only the back of her head can be seen. Her hair is bleached blond and she has dark roots showing.",9.293523252988387e-157,0.23880596740476723,0.8762664198875427,0.1041258101268187
494,A white truck is carrying a large number of people in the back.,A white truck is on a dirt road. There are a lot of people in the back and a man is sitting in the passenger side. Another white truck is parked beside that truck. It is going in the opposite direction. A man's arm is stretched out of the passenger window. There are bushes and small trees in the background. There appear to be power lines in the air above the trucks.,0.00425807016326273,0.33898304741166335,0.8905428647994995,0.08834351244840404
495,Four zebras in tall green grass.,There are a group of zebras all standing outside together. There appears to be four of them and they are all pretty much looking in separate directions. One of the zebras is looking directly at the camera. They are all huddled pretty closely together. They are standing in a field of grass that has some small bushes and very small trees present as well.,8.770977928628732e-236,0.11999999788800003,0.859609842300415,0.02577319587628866
496,A gold clock is reflected in a glass window.,There is a reflection of a building in the window. The window is dark and has various panes and metal bars. The reflection is of a clock tower. The clock tower has a gold clock with roman numerals. The reflection in the glass made to reflection of the clock face. The tower is made of dark tan brick and has a fence like design at the top.,1.3238139109550679e-157,0.32558139203893993,0.8776997923851013,0.0954167675300573
497,A snowboarder in bright green pants is riding down a snowy slope.,"The man is snowboarding during the winter time. From the edge of a large cliff that leads to a range of mountains, he is trying to slide across the snow. His outfit consists of a bright green pants, that are long-sleeved, followed by a jacket with scribble patterns. His head is protected by a beanie.",1.729106873723136e-156,0.15094339272338916,0.8757858872413635,0.08410037256191102
498,A skier is jumping in mid-air.,"A woman is up in the air with her ski boards. The woman's ski boards are yellow. She is also wearing green cargo pants, black hoodie jacket, brown helmet and goggles. Her ski poles are black and white. The sky is blue with white sheets of clouds. The pants have pockets on the side. The goggles are too big on the face.",1.354676697091054e-235,0.11999999788800003,0.8643600940704346,0.026595744680851064
499,Three snowboarders jumping off a snowy hill.,"Three men are airborne on top of white ski boards. They are jumping in different directions, one ski angled to the left, the other two towards the front. They are wearing thick winter protective clothing and helmets to protect themselves in case of a fall. The sun is glowing against the pile of white snow they are above. There is an expanse of white glowing snow in front of the pile with people wearing dark winter clothing walking and skiing. A large hill in the background displays patches of dark, snow covered trees running down the slope. The sky is heavy and grey with clouds.",1.2257203050273993e-237,0.10526315622229918,0.8438231348991394,0.015756302521008406
500,A person is standing on skis in front of a sign that says Superstar.,There's a man standing on a snowboard outside. The snow has lines in it. The sign says Superstar on it. The majority of the sign is black and the letters are white. The symbols on the sign are black. There is an arrow pointing to the left. The snowboard is blue and orange. The tree to the right of the man is filled with snow.,1.787944814198397e-156,0.34615384221893497,0.8740489482879639,0.07512520868113523
501,White wii console on table with two white wii controllers.,A white game controller is sitting on top of a small table in a room. It is connected to a game system. Behind the table is a newspaper that is sitting beside a small decorative lamp. A wall is behind the lamp and paper. Near the lamp is a wooden cabinet with drawers and a door. The handles to the door and drawers are black.,5.921117384339617e-234,0.12499999695312508,0.8491760492324829,0.03361344537815126
502,Two laptops are on a table in front of a projector screen.,"A chair is sitting in front of a long white table. The table has two laptops, papers, and numerous cords on top of it. A microphone is hanging on a microphone stand beside the table. A long black cord is running along the wooden floor into a white outlet that is on the wall. Part of a large picture frame can be seen hanging on the white wall.",0.0024639694246572086,0.21818181498181818,0.8729725480079651,0.11029993668882558
503,A man is riding a bull. The man is wearing a white shirt and shorts. The bull is walking. There is a tree behind the man.,This is a black and white photo. A man is riding on a black bull with long horns. The bull is pulling a small wooden cart with bags on it. The man is dressed in a white tee shirt and shorts with no shoes. The road is dirt and grass and there is a tree behind the bull. There appear to be small mountains or hills in the distance.,0.06881402562425105,0.49180327466810003,0.9140749573707581,0.26158557614929684
504,Two fake dog statues sit next to each other in front of a green wall. Behind them is a stack of blue barrels and red fire extinguishers.,Two dog figurines are standing by a large blue barrel and in front of a light green color wall. Next to the wall are wooden racks stacked one on top of another. Next to those are several red fire extinguishers. There are more blue barrels laying on top of the wooden racks as well as standing up across from the racks.,0.04660354123447618,0.44776118935174875,0.9063864946365356,0.263879270544783
505,"A living room with a couch, chairs, and a table. There are people sitting on the couch and chairs.","Two women and a man are sitting in a living room of a home. The women are sitting in chairs and the man is sitting on a sofa. There are picture frames on the white walls in the room. Two windows are above the man, one of them is halfway covered up. There is a small black t.v. sitting on a large brown entertainment center.",8.390861704996478e-156,0.3214285672002552,0.8856797218322754,0.15003526783964888
506,A bathroom with a single sink and a toilet. The walls are tiled and the floor is carpeted.,A picture of a bathroom with a bath tub and toilet. There is a white sink  under a large mirror in the bathroom. There are lights mounted in teh ceiling. There is a black and white shower curtain on the bath tub. There are many white cabinets under the sink. There is a metal handle next to the shower.,3.3128536147080044e-79,0.35999999564800006,0.8834909796714783,0.14367165691251438
507,Two black bears are walking on a stone platform in a zoo enclosure.,Two black cubs are roaming in an enclosed area.  There are stone walls behind the two cubs.  Green shrubs  are in the front of the enclosure.  The cubs appear to be grazing on the ground.  A tub like structure is in the back of the left side.  The two cubs are on the top level and beneath them is a step to a lower level.,1.3389790002952194e-156,0.2909090874975207,0.861171543598175,0.07525083612040134
508,Two men in a car with skis in the back.,There are two men sitting together. Both of the men are holding skis. The man on the left has a red turtleneck on. The man on the right has a black jacket on. There's a light coming off of the camera. Both of these Keys have black footholds to put your feet up. Both of the men are looking into the camera and smiling. The man on the right is wearing a watch on his left wrist.,1.6596465538446158e-234,0.1481481453703704,0.8579736948013306,0.02844950213371266
509,Baseball player's legs and feet rest on bench with brown leather baseball glove on it.,The picture is a baseball or softball game. There players are wearing green black and white. There is a pair of legs visible from someone sitting on a bench. The legs are wearing a pair of high green socks with low shoes. There is a baseball glove next to the legs on the bench. there is also another person with his or her leg propped on the bench. It has green socks with a white front and black pants. Someone in the background is standing next to a fence with a baseball bat in their hand.,2.8787350776489967e-157,0.17647058496539797,0.8530258536338806,0.04550625711035267
510,A giraffe is walking through the grass.,"A giraffe is standing in the grass with his head halfway down towards the grass. The giraffe is looking at something in the grass and his mouth is open. His left front leg is standing wide and far from his body. The giraffe is young and he has a long neck and long legs. The grass is both, green and dry and there are trees casting shadows on the ground.",7.79208644260288e-82,0.19230768997781067,0.893630862236023,0.03924646781789639
511,Skier stands on edge of ski slope looking out at vast snow-covered landscape.,There's a man standing at the top of the hill on skis. The man is wearing a black helmet. The man is also wearing goggles. The coat that the man is wearing is a bright red. The man is holding ski sticks. There are lines in the snow where the man is standing. A man is standing at the top of the hill looking over at the land. The land is covered with snow.,1.3149875722834174e-233,0.19999999615200006,0.8685810565948486,0.044182621502209134
512,"A street sign in front of a skyscraper that says ""Wall St"" on one side and ""Broadway"" on the other.","A black tall metal steel pole is in front of a very tall buildings with many windows. The black pole has two street signs on it being held on by silver metal rings. One of the signs is black and has the numbers, 1 and 21. It also has in white writing Wall st. On the other black sign are the numbers 92 and 113 and the white word broadway. Above the street sign pole is a street light and the lamp is round. The light is turned off.",0.00526536460517384,0.27027026645361585,0.8555101752281189,0.07308160779537148
513,A baseball game is underway. The catcher is in a crouched position behind the batter. The pitcher is in the middle of his pitching motion. The batter is standing at the plate. The umpire is standing behind the catcher. The outfielder is standing in the outfield. The field is surrounded by a chain link fence.,"There is hitter getting ready to swing at the ball that has just been thrown by the pitcher. The pitcher is wearing a black shirt with gray pants and red socks while the hitter is wearing gray pants, dark blue shirt, and black socks. The umpire and the catcher is squatting down anticipating the play. The field is a mixture of dirt sand green grass. The image was taken through a metal fence.",1.8924748119784866e-78,0.28571428099773244,0.8671770095825195,0.22869753857061392
514,Old wooden train car with a tower above it.,A worn wooden building is on the side of a set of train tracks.  The building has many windows with screens over the windows.  Many of the screens are torn or missing.  The paint on the building is severely thinned and peeling.  A small foliage bush is at the front of the building.  Tall mountains are in the far distance.  A large metal structure is suspended in the air above the building and the train tracks.,9.196213688387234e-235,0.10909090635371908,0.8650844097137451,0.03607503607503607
515,Two people in a snowy field with a snowman and frisbees.,"A man and woman are standing outside on a snow covered field. the man is wearing a dark coat, scarf, pants, gloves and eyeglasses. The woman is wearing a dark coat, gray scarf, dark pants and black gloves on her hands. They are standing behind a homemade snowman. There are colorful frisbee rings on the ground surrounding the snowman.",1.6762441383850947e-233,0.17021276260751475,0.8668574094772339,0.027675276752767528
516,Several platters of food are displayed on a buffet table.,"A long food banquet table is covered in a white tablecloth with long red cloth fringes.  The table is covered in food on metal platters.  In the center of the table are several raised bowls of food.  Next to the table in the foreground is another identical table with different food items.  Two large windows are on the wall next to the tables.  The windows have white sheer panels and dark blue curtains.  The room the table is in has red walls and hardwood floors.  A tall, green, decorated Christmas Trees  is against the wall next to the windows.  Another plain red table is in front of the Christmas tree with two tall glass bowls filled with oranges on it.",2.558653778130701e-236,0.1538461516107824,0.853807270526886,0.027522935779816512
